p71,``,0.012,answer,0.013
p71,many,0.012,means,0.013
p72,three,0.031,times,0.099
p72,two,0.029,six,0.068
p72,think,0.024,yes,0.062
p72,sweet,0.024,try,0.062
p72,step,0.023,ten,0.050
p72,times,0.023,answer,0.043
p72,one,0.023,correct,0.043
p72,go,0.018,'s,0.043
p72,five,0.018,let,0.043
p72,put,0.018,would,0.037
p72,figure,0.018,hundred,0.037
p72,multiply,0.018,one,0.031
p72,answer,0.016,get,0.031
p72,miles,0.015,multiply,0.031
p72,problem,0.015,way,0.025
p72,'m,0.015,thirty,0.025
p72,'s,0.013,five,0.025
p72,get,0.013,twelve,0.019
p72,need,0.013,divide,0.019
p72,bags,0.013,two,0.019
p72,hours,0.011,us,0.019
p72,next,0.011,right,0.012
p72,paint,0.011,help,0.012
p72,``,0.011,point,0.012
p72,hundred,0.011,three,0.012
p8,three,0.041,put,0.080
p8,times,0.030,one,0.057
p8,two,0.024,three,0.053
p8,``,0.022,twenty,0.046
p8,'',0.022,six,0.034
p8,answer,0.022,step,0.030
p8,'m,0.022,two,0.030
p8,think,0.021,next,0.030
p8,put,0.019,plus,0.027
p8,need,0.019,nico,0.023
p8,great,0.017,forty,0.023
p8,one,0.017,times,0.023
p8,get,0.017,eight,0.023
p8,sweet,0.016,yes,0.019
p8,paint,0.016,five,0.019
p8,figure,0.016,hundred,0.019
p8,okay,0.016,'s,0.019
p8,six,0.014,four,0.015
p8,much,0.014,correct,0.015
p8,multiply,0.014,miles,0.015
p8,step,0.013,ten,0.015
p8,help,0.011,thirty,0.015
p8,go,0.011,count,0.015
p8,eem,0.011,skip,0.011
p8,eh,0.011,know,0.011
p9,figure,0.035,one,0.104
p9,five,0.029,yes,0.075
p9,think,0.026,times,0.075
p9,okay,0.023,six,0.052
p9,need,0.022,two,0.047
p9,two,0.022,divided,0.042
p9,times,0.020,equals,0.042
p9,one,0.020,three,0.042
p9,go,0.018,would,0.038
p9,step,0.018,equal,0.033
p9,help,0.017,five,0.028
p9,far,0.017,twenty,0.024
p9,put,0.017,hundred,0.024
p9,know,0.015,multiply,0.024
p9,next,0.015,point,0.019
p9,``,0.015,four,0.019
p9,'',0.015,ten,0.019
p9,'s,0.015,answer,0.019
p9,nancy,0.015,correct,0.019
p9,three,0.014,number,0.019
p9,answer,0.014,forty,0.019
p9,'m,0.014,twelve,0.014
p9,miles,0.012,cross,0.014
p9,race,0.012,okay,0.014
p9,point,0.012,think,0.009
